OBJECTID,SEGMENT,ADT,ID,STREETNAME,STREETADDRESS,FILENAME,PERCENTILESPEED85,OUTCOME,COLLECTIONTYPE,X,Y,YEAR,PRE_NTMP_ADT,POST_NTMP_ADT,PRE_NTMP_SPEED,POST_NTMP_SPEED,POINT_X,POINT_Y
6102,TIERWESTER TO SAMPSON,2082,4788,CLEBURNE,3400,6191_04152014,,SUCCESS,APPROACH,3124765.21,13828279.58,2014,,,,,-95.35644472,29.72256551
6103,FANNIN TO SAN JACINTO,3107,5195,LEELAND,1100,5273_07092014,,SUCCESS,MAJOR THOROUGHFARE ADT,3121022.54,13838765.22,2014,,,,,-95.3672048,29.75170747
6104,AUSTIN TO LA BRANCH,11197,3672,JEFFERSON,1400,5233_07292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121491.26,13837668.88,2013,,,,,-95.36583567,29.74865393
6105,LOUISIANA TO MILAM,10198,3769,TEXAS,700,5128_08202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121709.1,13842263.79,2013,,,,,-95.36469945,29.76126527
6106,CENTER TO WASHINGTON,929,4489,PATTERSON,1000,5026_02192014,,SUCCESS,APPROACH,3108456.57,13845312.02,2014,,,,,-95.40615431,29.77077011
6107,BELL TO CLAY,12195,5465,SAN JACINTO,1400,5389_08182014,,SUCCESS,MAJOR THOROUGHFARE ADT,3121438.3,13839078.07,2014,,,,,-95.36586452,29.75253188
6108,NORTHEAST OF EL DORADO,7794,5958,CLEAR LAKE CITY BLVD,3600,SPD_3600_CLEARLAKECITYBLVD_02242015,40.4,SUCCESS,PRE-NTMP,3199961.71,13787983.46,2015,,,,,-95.12386473,29.60515813
6109,WOODWAY TO SAN FELIPE,8753,6013,FOUNTAINVIEW,1329,ADT_1329_FOUNTAINVIEW_03102015,,SUCCESS,MAJOR THOROUGHFARE ADT,3083417.23,13837982.71,2015,,,,,-95.48573999,29.752716
6110,OAKRIDGE TO NORHILL,678,6061,MERRILL,1110,SPD_1110_MERRILL_04072015,25.3,SUCCESS,PRE-NTMP,3114452.21,13852068.23,2015,,,,,-95.38660643,29.78883285
6111,HELEN TO NORTHWOOD,255,6068,BYRNE,511,SPD_511_BRYNE_04072015,26.7,SUCCESS,PRE-NTMP,3117584.19,13850627.99,2015,,,,,-95.37687766,29.78460768
6112,DOWLING JUST S OF TEXAS,4626,6400,DOWLING,600,APP_600_DOWLING_NB_08032015,,SUCCESS,APPROACH,3126255.53,13839242.21,2015,,,,,-95.35067396,29.7525706
6113,HAMMERLY TO RIDGEPOINT,2231,6673,PECH,2035,SPD_2035 PECH_10202015,33.3,SUCCESS,PRE-NTMP,3079454.08,13858757.75,2015,,,,,-95.49626328,29.81014841
6114,LONGPOINT TO WESTVIEW,814,6105,MORITZ,1635,SPD_1635_MORITZ_04212015,34.6,SUCCESS,PRE-NTMP,3079330.56,13854853.99,2015,,,,,-95.49702126,29.79942817
6115,MOONMIST TO HORNWOOD,1435,6638,ATWELL,6425,SPD_6425 ATWELL_10192015,30.6,SUCCESS,PRE-NTMP,3084873.18,13822655.54,2015,,,,,-95.48260612,29.71046452
6116,SHADOWDALE TO SHADOWBEND,236,6750,HADDINGTON,10503,SPD_10503 HADDINGTON_10152015,26.7,SUCCESS,PRE-NTMP,3060782.36,13854889.32,2015,,,,,-95.55547533,29.80104011
6117,BRIAN HAVEN TO APOLLO,704,6776,BETHLEHEM,1134,SPD_1134 BETHLEHEM_12072015,31.9,SUCCESS,PRE-NTMP,3101055.96,13869437.78,2015,,,,,-95.4271482,29.83770762
6118,ALLEN PKWY EXIT TO WAUGH DR,2615,4519,ALLEN PKWY EXIT,3000,5939_02262014,,SUCCESS,SPECIAL,3111027.4,13841994.88,2014,,,,,-95.39837653,29.76143483
6119,LAMAR TO DALLAS,5270,5379,CAROLINE,1100,5411_08042014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122267.63,13839752.74,2014,,,,,-95.36318598,29.75431545
6120,POLK TO CLAY,5342,5386,CAROLINE,1300,5413_08042014,,SUCCESS,MAJOR THOROUGHFARE ADT,3121909.02,13839195.63,2014,,,,,-95.36437021,29.75281479
6121,FANNIN TO SAN JACINTO,6509,5578,MCGOWEN,1100,M089_09162014,,SUCCESS,MAJOR THOROUGHFARE ADT,3119332.14,13836131.34,2014,,,,,-95.372787,29.744612
6122,SMITH TO LOUISIANA,8934,3712,LAMAR,600,5219_08122013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120527.78,13841056.24,2013,,,,,-95.36853914,29.75804701
6123,W LOOP 610 ESR TO WESTHEIMER,18687,4338,LOOP 610 ESR W,2600,5598_12122013,,SUCCESS,APPROACH,3092385.32,13833707.26,2013,,,,,-95.45789743,29.74021988
6124,CAPITOL TO TEXAS,13784,5338,LA BRANCH,600,5424_07282014,,SUCCESS,MAJOR THOROUGHFARE ADT,3123712.58,13840766.96,2014,,,,,-95.35853475,29.75697959
6125,BAILEY TO WILSON,171,3962,COOK,1400,M029_10012013,,SUCCESS,MAJOR THOROUGHFARE ADT,3116375.1,13838514.04,2013,,,,,-95.38186886,29.75141318
6126,SAN FELIPE TO W LOOP 610,20266,4356,SAN FELIPE,4800,5583_12122013,,SUCCESS,APPROACH,3092252.03,13836994.91,2013,,,,,-95.45800354,29.74926793
6127,SOUTHWEST FWY ACCESS RD TO TRAVIS,28,5676,BRANARD,800,M018_10132014,,SUCCESS,MAJOR THOROUGHFARE ADT,3116447.53,13833307.9,2014,,,,,-95.38214818,29.73709688
6128,W ALABAMA TO SAGE,9848,4335,ALABAMA W,5100,5589_12122013,,SUCCESS,APPROACH,3089779.66,13832843.75,2013,,,,,-95.4661868,29.73806303
6129,W ALABAMA TO SAGE,17199,4336,ALABAMA W,5200,5590_12122013,,SUCCESS,APPROACH,3089384.4,13832822.67,2013,,,,,-95.46743375,29.73803792
6130,COVENT GARDEN TO W BELLFORT,2185,4497,RICEVILLE SCHOOL RD,11563,5919_02192014,,SUCCESS,APPROACH,3068427.05,13802373.13,2014,,,,,-95.53628516,29.65606111
6131,RENWICK TO ATWELL DR,1312,4928,DASHWOOD,5800,5763_05062014,,SUCCESS,APPROACH,3084318.4,13821508.2,2014,,,,,-95.48446166,29.70735658
6132,MCKINNEY TO WALKER,23328,5225,LOUISIANA,900,5373_07142014,,SUCCESS,MAJOR THOROUGHFARE ADT,3120877.98,13841294.67,2014,,,,,-95.3674126,29.75867247
6133,WALKER TO RUSK,20649,5226,LOUISIANA,800,5376_07142014,,SUCCESS,MAJOR THOROUGHFARE ADT,3121089.51,13841621.88,2014,,,,,-95.3667142,29.7595538
6134,BUTE TO TRAVIS,22863,5663,WHEELER,300,M122_09292014,,SUCCESS,MAJOR THOROUGHFARE ADT,3115868.24,13832380.87,2014,,,,,-95.38406301,29.734598
6135,WILLOWBEND TO CHIMNEY ROCK,30522,5725,BELLFORT,5219,0175_11042014,,SUCCESS,MAJOR THOROUGHFARE ADT,3088569.38,13805333.74,2014,,,,,-95.472613,29.662544
6136,DALLAS TO POLK,14834,3657,MILAM,1200,5338_07292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120670.25,13840354.44,2013,,,,,-95.36815901,29.75610582
6137,FEAGAN TO WAUGH,2234,4330,FEAGAN,3800,5890_12172013,,SUCCESS,APPROACH,3111088.74,13843853.56,2013,,,,,-95.39800288,29.76653859
6138,CAROLINE TO AUSTIN,3581,5095,PRESTON,1300,5181_06162014,,SUCCESS,MAJOR THOROUGHFARE ADT,3123768.48,13841739.56,2014,,,,,-95.35826322,29.75964816
6139,LOUISIANA TO MILAM,5648,5566,MCGOWEN,700,M085_09152014,,SUCCESS,MAJOR THOROUGHFARE ADT,3118226.97,13836852.93,2014,,,,,-95.37619763,29.74668964
6140,SOUTH BELT TO FUQUA,14848,4017,FONDREN,14415,0583,,SUCCESS,MAJOR THOROUGHFARE ADT,3077503.12,13787390.28,2011,,,,,-95.509129,29.614133
6141,BISSONNET TO WANDA,977,4034,BONHOMME,8701,5838_10142013,,SUCCESS,LOCAL STREET ADT,3075506.3,13812814.64,2013,,,,,-95.51302535,29.68418492
6142,LOUISIANA TO MILAM,11525,5011,JEFFERSON,700,5227_07292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3119547.17,13838934.7,2014,,,,,-95.37183568,29.75229924
6143,DALLAS TO LAMAR,20497,5223,LOUISIANA,1100,5371_07142014,,SUCCESS,MAJOR THOROUGHFARE ADT,3120557.83,13840801.12,2014,,,,,-95.36846944,29.7573432
6144,JEFFERSON TO PEASE,844,5327,JACKSON,1700,5498_07282014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122283.98,13837352.63,2014,,,,,-95.36336965,29.7477169
6145,CHIMNEY ROCK TO FOUNTAINVIEW,27507,5710,WOODWAY,5880,1729_10282014,,SUCCESS,MAJOR THOROUGHFARE ADT,3084828.94,13841440.89,2014,,,,,-95.48096501,29.76210501
6146,TOSCA TO MEMORIAL,10551,4813,WILCREST,10551,6216_04212014,,SUCCESS,APPROACH,3054651.29,13844044.28,2014,,,,,-95.57579975,29.77172429
6147,LEELAND TO PEASE,9719,5366,LA BRANCH,1600,5433_08042014,,SUCCESS,MAJOR THOROUGHFARE ADT,3121929.02,13838023.01,2014,,,,,-95.36442207,29.74958991
6148,CLAY TO POLK,13714,3677,MILAM,1300,5339_07312013,,SUCCESS,MAJOR THOROUGHFARE ADT,3120494.25,13840103.87,2013,,,,,-95.36873795,29.75543211
6149,SOUTH BELT TO CHIMNEY ROCK ROCKWELL,9131,4427,FUQUA,6427,0625_01132014,,SUCCESS,MAJOR THOROUGHFARE ADT,3086657.53,13783297.87,2014,,,,,-95.48071794,29.60212904
6150,BOONE LOOP TO BISSONNET,8838,4938,WILCREST,9530,6315_05122014,,SUCCESS,APPROACH,3057329.47,13809212.75,2014,,,,,-95.57058044,29.6757617
6151,MARKET TO CANDY,3810,5124,LAUREN TIDE,11000,5908_06132014,28.7,SUCCESS,PRE-NTMP,3152469.69,13845878.99,2014,,,,,-95.26743295,29.76853797
6152,BRAZOS TO SMITH,11266,5170,DALLAS,500,5289_07072014,,SUCCESS,MAJOR THOROUGHFARE ADT,3120054.53,13840959.91,2014,,,,,-95.3700394,29.75782263
6153,JACKSON TO LA BRANCH,3222,5204,BELL,1500,5184_07092014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122523.79,13838184.67,2014,,,,,-95.36253274,29.74998341
6154,BATHHURST TO WHITE HEATHER,9696,4736,FUQUA,4040,6167_04082013,,SUCCESS,APPROACH,3100172.34,13787853.24,2014,,,,,-95.43777098,29.613526
6155,KINGS LAKE ESTATES TO S SIDE OF LAKE,14094,5162,LAKE HOUSTON PKWY W,1900,6387_07012014,52.4,SUCCESS,MAJOR THOROUGHFARE ADT,3177568.75,13938738.74,2014,,,,,-95.17879965,30.02153071
6156,BEAR CREEK MEADOW AND ECHO GROVE,123,5792,WOOD HOLLOW,11818,6454_10142014SPD,26.5,SUCCESS,PRE-NTMP,3055483.61,13864751.49,2014,,,,,-95.57126391,29.82857713
6157,POST OAK TO WESTHEIMER,13041,4411,POST OAK,2605,5605_12192013,,SUCCESS,APPROACH,3091462.81,13833740.58,2013,,,,,-95.46079992,29.74038826
6158,CAPITAL TO TEXAS,13369,5480,FANNIN,600,5782_08252014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122579.97,13841467.56,2014,,,,,-95.36203399,29.75900223
6159,WESTHEIMER TO POST OAK,17852,4269,WESTHEIMER,5000,5604_12032013,,SUCCESS,APPROACH,3091175.28,13833891.64,2013,,,,,-95.46169116,29.74082741
6160,CAPITOL TO TEXAS,11941,5453,SAN JACINTO,600,5396_08182014,,SUCCESS,MAJOR THOROUGHFARE ADT,3122867.4,13841319.63,2014,,,,,-95.36114303,29.75857103
6161,WESTHEIMER TO RICHMOND,37745,5712,HILLCROFT,2801,0788_10282014,,SUCCESS,MAJOR THOROUGHFARE ADT,3078799.43,13831595.26,2014,,,,,-95.50088899,29.73553899
6162,BRAES TO STELLA LINK,492,5844,GRENNOCH,3830,SPD_3830_GRENNOCH_11122014,29.2,SUCCESS,PRE-NTMP,3099035.56,13817503.58,2014,,,,,-95.43850572,29.69512433
6163,AUSTIN TO CAROLINE,9482,3670,JEFFERSON,1300,5232_07292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3121216.74,13837846.74,2013,,,,,-95.36668298,29.74916626
6164,CHENEVERT TO JACKSON,13163,3675,JEFFERSON,1700,5236_07292013,,SUCCESS,MAJOR THOROUGHFARE ADT,3122334.71,13837121.55,2013,,,,,-95.3632325,29.7470774
6165,JEFFERSON TO PEASE,12033,5463,SAN JACINTO,1700,5386_08182014,,SUCCESS,MAJOR THOROUGHFARE ADT,3120908.26,13838284.2,2014,,,,,-95.36761186,29.75039505
6166,TIDWELL TO MARCELLA,1284,5892,SAMROSE,5415,SPD_5415_SAMROSE_01272015,30.5,SUCCESS,PRE-NTMP,3104720.74,13872609.46,2015,,,,,-95.4152876,29.84611713
6167,ELDORADO SOUTH OF CLEAR LAKE CITY,3810,5953,EL DORADO,4000,CLS_4000_EL DORADO_02242015,40.5,SUCCESS,CLASSIFFICATION,3200083.83,13787548.49,2015,,,,,-95.12352599,29.60395144
6168,NORHILL TO STUDEWOOD,612,6052,EUCLID,1116,SPD_1116_EUCLID_04062015,28.2,SUCCESS,PRE-NTMP,3114476.55,13850749.89,2015,,,,,-95.38665812,29.7852071
6169,CRANE TO COLLINGSWORTH,981,6170,WIPPRECHT,3857,SPD_3857_WIPPRECHT_05212015,32.3,SUCCESS,PRE-NTMP,3134777.85,13855109.63,2015,,,,,-95.32225628,29.79545052
6170,MONTROSE TO SHEPHERD,22292,6216,RICHMOND,1724,SCADT_1724_ RICHMOND_06082015,,SUCCESS,MAJOR THOROUGHFARE ADT,3109762.28,13832100.84,2015,,,,,-95.40332098,29.73434598
6171,MEMORIAL TO KIMBERLY,5271,6472,BOUGH LN W,600,W Bough N of Memorial_05042015,34,SUCCESS,PRE-NTMP,3060129.88,13844915.29,2015,,,,,-95.55845707,29.77367636
6172,EDLOE TO BRAES,686,5873,GLENHAVEN,3727,SPD_3727_GLENHAVEN_01262015,29.6,SUCCESS,PRE-NTMP,3099827.05,13820020.68,2015,,,,,-95.43577226,29.70197698
6173,"LOCKWOOD, JUST S OF MUNGER",6864,6180,LOCKWOOD,2000,APP_2000_LOCKWOOD_NB_06022015,,SUCCESS,APPROACH,3131402.01,13830753.09,2015,,,,,-95.33530066,29.72879426
6174,DRISCOLL TO WOODHEAD,459,6701,COLQUITT,1821,SPD_1821 COLQUITT_12082015,26.0,SUCCESS,PRE-NTMP,3109048.24,13832376.11,2015,,,,,-95.40554321,29.73516299
6175,YELLOWSTONE TO SOUTH LOOP,19940,6857,SCOTT,6835,ADT_6835_SCOTT_02022016,,SUCCESS,MAJOR THOROUGHFARE ADT,3122873.08,13816030.79,2016,,,,,-95.363603,29.68905899
6176,SCOTT TO SOUTH FWY,14922,6261,REED,3400,SCADT_3400_REED_06232015,,SUCCESS,MAJOR THOROUGHFARE ADT,3119884.5,13804705.94,2015,,,,,-95.374117,29.65818499
6177,WESTPARK TO SHADOWMIST,2902,6427,SHADOWBRIAR,3400,Shadowbriar N of Westpark_5192015,34,SUCCESS,PRE-NTMP,3047601.03,13826813.78,2015,,,,,-95.59959284,29.72492591
6178,ATWELL TO RENWICK,144,6644,HIGH STAR,5818,SPD_5818 HIGHSTAR_10202015,29.4,SUCCESS,PRE-NTMP,3084519.43,13823166.86,2015,,,,,-95.48367159,29.71189929
6179,SHADOWDALE TO SHADOWBEND,94,6749,TIMBEROAK,10502,SPD_10502 TIMBEROAK_10162015,24.2,SUCCESS,PRE-NTMP,3060806.84,13855217.83,2015,,,,,-95.55536768,29.80194113
6180,BETHLEHEM TO CANDLELIGHT,498,6777,APOLLO,4915,SPD_4915 APOLLO_11032015,30.2,SUCCESS,PRE-NTMP,3100613.75,13869241.88,2015,,,,,-95.42856124,29.8372063
6181,REDDY TO REDDY,1810,5916,CLARKE SPRINGS,15800,CLS_15800_CLARKE_ SPRINGS_ 2042015,27.6,SUCCESS,CLASSIFFICATION,3097197.99,13780068.72,2015,,,,,-95.44787179,29.59237631
6182,SPUR 527 TO MONTROSE,18133,5917,RICHMOND,710,ADT_710_RICHMOND_02092015,,SUCCESS,MAJOR THOROUGHFARE ADT,3114770.28,13832309.45,2015,,,,,-95.38752799,29.73449499
6183,RICHMOND TO WESTPARK,23789,6027,WILCREST,3535,ADT_3535_WILCREST_03302015,,SUCCESS,MAJOR THOROUGHFARE ADT,3056506.54,13827076.07,2015,,,,,-95.57152198,29.724932
6184,W BELLFORT TO SW FWY,24689,6038,WILCREST,11563,ADT_11563_WILCREST_03302015,,SUCCESS,MAJOR THOROUGHFARE ADT,3057514.71,13801497.93,2015,,,,,-95.57070963,29.65453954
6185,JALNA TO WESTWOOD,321,6115,LYNNVIEW,1622,SPD_1622_LYNNVIEW_04212015,30.4,SUCCESS,PRE-NTMP,3080845.99,13855277.17,2015,,,,,-95.49220523,29.80046649
6186,CRANE TO COLLINGSWORTH,2244,6207,WAYNE,3903,SPD_3903_WAYNE_05202015,,SUCCESS,MAJOR THOROUGHFARE ADT,3133652.74,13855232.77,2015,,,,,-95.32578968,29.79588622
6187,SHERMAN TO HARRISBURG,431,6408,DELMAR,200,Delmar S of Sherman_5212015,24,SUCCESS,PRE-NTMP,3135764.82,13835936.93,2015,,,,,-95.32104727,29.7426663
6188,POLK TO LEELAND,6812,6491,CULLEN,1409,ADT_1409 CULLEN_08252015,,SUCCESS,MAJOR THOROUGHFARE ADT,3129996.96,13834288.15,2015,,,,,-95.33937699,29.73863199
6189,BELLEFONTAINE TO LANARK,3773,5869,ACADEMY,7005,CLS_7005_ACADEMY_01262015,33.6,SUCCESS,CLASSIFFICATION,3097599.97,13820218.99,2015,,,,,-95.44276533,29.70270853
6190,LONGPOINT TO WESTWOOD,476,6107,MONARCH OAKS,1618,SPD_1618_MONARCH_OAK_04212015,32.6,SUCCESS,PRE-NTMP,3081554.81,13855174.55,2015,,,,,-95.489981,29.80012594
6191,WESTWOOD TO WESTVIEW,509,6113,MONARCH OAKS,1413,SPD_1413_MONARCH_OAKS_04212015,33.6,SUCCESS,PRE-NTMP,3081595.28,13853832.74,2015,,,,,-95.48998042,29.79643431
6192,BOHEME TO MOSSYCUP,1694,6514,TALLOWOOD,400,Tallowood N of Boheme_05062015,34,SUCCESS,PRE-NTMP,3061942.64,13843023.12,2015,,,,,-95.55292111,29.76832836
6193,SHEPHERD TO BRINKMAN,865,6764,CURTIN,824,SPD_824 CURTIN_11022015,30.1,SUCCESS,PRE-NTMP,3105222.69,13867263.06,2015,,,,,-95.41422198,29.83137943
6194,BOHEME TO MOSSY CUP,3160,6373,BENIGNUS N OF,12500,Benignus N of Boheme_5112015,32,SUCCESS,PRE-NTMP,3062832.71,13843055.76,2015,,,,,-95.55011375,29.76834591
6195,PEBBLEBROOK TO KIMBERLY,1451,6475,HALLIE,600,Hallie N of Pebblebrook_05052015,29.2,SUCCESS,PRE-NTMP,3060984.52,13845073.44,2015,,,,,-95.55574955,29.7740419
6196,SOUTH LOOP TO BELLFORT,22677,6530,CULLEN,7800,ADT_7800 CULLEN_08242015,,SUCCESS,MAJOR THOROUGHFARE ADT,3125497.67,13810880.29,2015,,,,,-95.35584598,29.67467701
6197,SOUTH FWY TO SCOTT,6700,6507,HOLMES,3506,ADT_3506 HOLMES_09222015,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119906.6,13811726.89,2015,,,,,-95.37336204,29.67748197
6198,RICHMOND TO SW FWY,26518,6511,BUFFALO SPEEDWAY,3800,ADT_3800 BUFFALO SPEEDWAY_08312015,,SUCCESS,MAJOR THOROUGHFARE ADT,3101795.06,13830853.6,2015,,,,,-95.428534,29.731589
6199,DUNSMERE TO ALBA,701,6796,CANDLELIGHT,1012,SPD_1012 CANDLELIGHT_01052016,29.2,SUCCESS,PRE-NTMP,3103425.75,13869082.96,2016,,,,,-95.41971118,29.83653308
6200,HELEN TO NORTHWOOD,462,6065,EUCLID,521,SPD_521_EUCLID_04072015,28.1,SUCCESS,PRE-NTMP,3117430.38,13850882.46,2015,,,,,-95.37733748,29.78532023
6201,N WAYSIDE TO BROOKSIDE,2483,6153,FAIR OAKS,901,SPD_901_FAIR_OAKS_05192015,25.7,SUCCESS,PRE-NTMP,3138005.82,13831599.15,2015,,,,,-95.31441951,29.7305492
6202,NORHILL TO STUDEWOOD,309,6160,7TH ST,1116,SPD_1116_7TH_05192015,26.6,SUCCESS,PRE-NTMP,3114427.87,13850122.83,2015,,,,,-95.38687258,29.78348765
6203,SOUTH BELT TO FUQUA,13526,6258,FONDREN,14415,SCADT_14415_FONDREN_06292015,,SUCCESS,MAJOR THOROUGHFARE ADT,3077503.12,13787390.28,2015,,,,,-95.509129,29.614133
6204,OLD SPANISH TRAIL TO ALMEDA,26138,6266,HOLCOMBE,3131,SCADT_3131_HOLCOMBE_06232015,,SUCCESS,MAJOR THOROUGHFARE ADT,3117940.04,13820917.01,2015,,,,,-95.37865622,29.70291077
6205,HAMMERLY TO RIDGEPOINT,383,6672,MARNEL,2034,SPD_2034 MARNEL_10202015,26.8,SUCCESS,PRE-NTMP,3078827.77,13858700.48,2015,,,,,-95.49824277,29.81004257
6206,BELLAIRE TO GRAMERCY,3811,5879,BRAES,6800,LOCAL_6800_BRAES_01262015,,SUCCESS,LOCAL STREET ADT,3099341.34,13821151.13,2015,,,,,-95.43719308,29.70512502
6207,STOCKTON TO ADDISON,277,6447,SOUTHGATE,2000,Southgate E of Stockton_5202015,21,SUCCESS,PRE-NTMP,3109169.48,13822997.19,2015,,,,,-95.40606939,29.70937255
6208,MONTRIDGE TO WESTERN,182,6667,RIDGEMORE,1929,SPD_1929 RIDGEMORE_10262015,25.3,SUCCESS,PRE-NTMP,3079916.44,13857446.96,2015,,,,,-95.49492982,29.8065073
6209,SPENWICK TO RIDGECREST,743,6668,LONGRIDGE,8033,SPD_8033 LONGRIDGE_10202015,23.6,SUCCESS,PRE-NTMP,3081020.54,13858426.92,2015,,,,,-95.49135721,29.80910992
6210,CHIMNEY ROCK TO CHETWOOD,3268,6803,DASHWOOD,5500,SPD_5500_DASHWOOD_12032015,31.9,SUCCESS,PRE-NTMP,3086562.65,13821606.56,2015,,,,,-95.47738577,29.70744127
6211,ALDER TO ATWELL,1745,6805,ELM,5700,SPD_5700_ELM_01072016,35.5,SUCCESS,PRE-NTMP,3085155.87,13823526.11,2016,,,,,-95.48163348,29.71283417
6212,SAMROSE TO BOOTS,1177,5895,MARCELLA,901,CLS_901_MARCELLA_01272015,30.8,SUCCESS,CLASSIFFICATION,3104670.22,13872316.65,2015,,,,,-95.4154752,29.84531656
6213,RICHMOND TO WESTPARK,30236,6049,FONDREN,3601,ADT_3601_FONDREN_04152015,0,SUCCESS,MAJOR THOROUGHFARE ADT,3072656.32,13827860.43,2015,,,,,-95.52058768,29.72577662
6214,SW FWY TO WESTPARK,21870,6050,FOUNTAINVIEW,3500,ADT_3500_FOUNTAINVIEW_5052015,,SUCCESS,MAJOR THOROUGHFARE ADT,3084214.72,13827920.04,2015,,,,,-95.48418101,29.72499
6215,FONDREN TO HILLCROFT,6166,6256,OREM W,14000,SCADT_14000_W.OREM_06292015,0,SUCCESS,MAJOR THOROUGHFARE ADT,3079515.68,13791711.8,2015,,,,,-95.50239101,29.625847
6216,HOLLOW TO TALLOWOOD,1225,6378,BROKERN BOUGH,12500,Broken Bough E of Hollow_5062015,25,SUCCESS,PRE-NTMP,3061663.76,13844280.98,2015,,,,,-95.55368296,29.77180857
6217,ELDRIDGE TO PARKWAY PLAZA,21193,6552,BRIAR FOREST,13555,ADT_13555 BRIAR FOREST_08312015,,SUCCESS,MAJOR THOROUGHFARE ADT,3038031.18,13837805.31,2015,,,,,-95.628734,29.75590201
6218,ANTOINE AND CHALLIE,949,6564,ARNCLIFFE,5831,SPD_5831_ARNCLIFFE_09092015,29.8,SUCCESS,PRE-NTMP,3085216.53,13884513.83,2015,,,,,-95.47565339,29.88046802
6219,GREENBRIAR TO REVERE,534,6592,BRANARD,2230,SPD_2230 BRANARD_09212015,26.2,SUCCESS,PRE-NTMP,3106271.88,13832902.32,2015,,,,,-95.41423665,29.73684374
6220,SNOVER TO JACKSON HILL,2533,6336,FEAGAN,4100,Feagan E of Snover_5122015,28,SUCCESS,PRE-NTMP,3109406.64,13843656.89,2015,,,,,-95.40332141,29.76614034
6221,DASHWOOD TO BELLAIRE,2920,6822,ATWELL,6711,SPD_6711_ATWELL_12032015,27.7,SUCCESS,PRE-NTMP,3084930.11,13821205.78,2015,,,,,-95.48256419,29.70647471
6222,NORTHPARK TO MILLS BRANCH,2229,6131,NORTH PARK,4500,APP_4500_NORTHPARK_WB_04212015,,SUCCESS,APPROACH,3177792.53,13958461.01,2015,,,,,-95.17605559,30.07571295
6223,HERMAN TO CRAWFORD,9284,6132,HERMANN,1500,SPEC_1500_HERMANN_EB_04232015,,SUCCESS,SPECIAL,3115420.88,13827459.18,2015,,,,,-95.38595113,29.72110768
6224,LILLIAN TO ROSE,714,6356,FOWLER,899,Fowler S of Lillian_5142015,25,SUCCESS,PRE-NTMP,3108132.74,13844799.89,2015,,,,,-95.40722417,29.76938977
6225,HUNTINGWICK TO OLD OAKS,2195,6380,FROSTWOOD,12300,Frostwood N of Huntingwick_5062015,29,SUCCESS,PRE-NTMP,3063744.55,13843582.38,2015,,,,,-95.54719184,29.7697195
6226,ALPHA TO NEWHOUSE,1802,5912,GROSS,1107,CLS_1107_GROSS_2032015,28.7,SUCCESS,CLASSIFFICATION,3108535.27,13839999.45,2015,,,,,-95.40642083,29.75616076
6227,REDDY TO REDDY,1810,5913,CLARK SPRINGS,15800,SPD_15800_CLARKE_SPRINGS _ 2042015,27.6,SUCCESS,PRE-NTMP,3097197.99,13780068.72,2015,,,,,-95.44787179,29.59237631
6228,WILLOWBEND TO W BELLFORT,26148,5991,FONDREN,10800,ADT_10800_FONDREN_03092015,,SUCCESS,MAJOR THOROUGHFARE ADT,3077180.52,13805047.9,2015,,,,,-95.50848498,29.66269798
6229,PURDUE TO ACADEMY,259,6455,PURDUE,4000,APP_4000_PURDUE_WB_08102015,,SUCCESS,APPROACH,3097297.68,13828704.04,2015,,,,,-95.44290429,29.72605726
6230,BRIARGREEN TO BRIARVIEW,628,5888,LOCKE,14214,CLS_14214 LOCKE_2042015,27.8,SUCCESS,CLASSIFFICATION,3034536.96,13830971.79,2015,,,,,-95.64036068,29.73739396
6231,EMERSON TO WESTMORELAND,659,5974,GARROTT,3500,SPD_3500_GARROTT_02202015,26.3,SUCCESS,PRE-NTMP,3115341.72,13834802.04,2015,,,,,-95.38548553,29.74129785
6232,LOVETT TO WESTHEIMER,1905,5979,STANFORD,2800,SPD_2800_STANFORD_02202015,23.3,SUCCESS,PRE-NTMP,3114243.13,13835743.24,2015,,,,,-95.38885421,29.74397825
6233,CRANE TO COLLINGSWORTH,459,6176,KASHMERE,3906,SPD_3906_KASHMERE_05202015,32.2,SUCCESS,PRE-NTMP,3134220.61,13855133.17,2015,,,,,-95.32401,29.79556339
6234,KATY FWY TO BARRYKNOLL,36181,6205,GESSNER,900,ADT_ 900_GESSNER_06022015,,SUCCESS,MAJOR THOROUGHFARE ADT,3064483.94,13847450.82,2015,,,,,-95.544502,29.78029301
6235,SHERMAN TO HARRISBURG,488,6393,ALTIC,200,Altic S of Sherman_5202015,25,SUCCESS,PRE-NTMP,3136093.77,13835844.97,2015,,,,,-95.32002029,29.74238508
6236,LANIER TO TRAVIS,556,6351,SWIFT,1900,Swift E of Lanier_06102015,24.3,SUCCESS,PRE-NTMP,3109757.34,13823455.48,2015,,,,,-95.40417399,29.71058259
